"Tipo de elección.","Año del proceso electoral.","Mes del proceso electoral.","Número de vuelta (en procesos a una sola vuelta = 1) o Número de pregunta en Referéndum.","Código de la Comunidad Autónoma o 99 si se trata del Total Nacional del C.E.R.A.","Código I.N.E. de la provincia o 99 si se trata del Total Nacional o Autonómico del C.E.R.A.","Municipio","Código de la sección (tres dígitos seguidos de un espacio, letra mayúscula u otro dígito).","Código de la mesa (una letra mayúscula identificando la mesa o una ‘U’ en caso de mesa única).","Censo del I.N.E.","Censo de escrutinio o censo C.E.R.A.","Censo C.E.R.E. en escrutinio (Residentes Extranjeros).","Total votantes C.E.R.E. (Residentes Extranjeros).","Votantes del primer avance de participación.","Votantes del segundo avance de participación.","Votos en blanco.","Votos nulos.","Votos a candidaturas.","Votos afirmativos en Referéndum o ceros en otros procesos electorales.","Votos negativos en Referéndum o ceros en otros procesos electorales.","Datos oficiales (Si/No)."
07,1999,06,1,01,18,MOTRIL,04,008 ,A,0000769,0000769,0000000,0000000,0000212,0000321,0000007,0000002,0000390,0000000,0000000,N
07,1999,06,1,01,18,MOTRIL,04,008 ,B,0000555,0000555,0000000,0000000,0000165,0000251,0000001,0000002,0000311,0000000,0000000,N
07,1999,06,1,01,18,MOTRIL,05,005 ,B,0000607,0000608,0000000,0000000,0000163,0000242,0000006,0000004,0000306,0000000,0000000,N
07,1999,06,1,01,18,NIGÜELAS,01,001 ,U,0000971,0000971,0000000,0000000,0000458,0000691,0000001,0000006,0000799,0000000,0000000,N
07,1999,06,1,01,18,OGÍJARES,01,001 ,A,0000722,0000722,0000000,0000000,0000260,0000414,0000006,0000001,0000534,0000000,0000000,N
07,1999,06,1,01,18,ÓRGIVA,01,002 ,U,0000547,0000547,0000000,0000000,0000191,0000269,0000002,0000004,0000315,0000000,0000000,N
07,1999,06,1,01,18,PADUL,01,001 ,A,0000596,0000596,0000000,0000000,0000265,0000374,0000003,0000007,0000439,0000000,0000000,N
07,1999,06,1,01,18,PEDRO MARTÍNEZ,01,001 ,A,0000508,0000508,0000000,0000000,0000273,0000351,0000004,0000000,0000390,0000000,0000000,N
07,1999,06,1,01,18,POLOPOS,01,001 ,A,0000489,0000489,0000000,0000000,0000168,0000257,0000006,0000002,0000370,0000000,0000000,N
07,1999,06,1,01,18,PULIANAS,01,001 ,A,0000579,0000579,0000000,0000000,0000218,0000300,0000003,0000004,0000370,0000000,0000000,N
07,1999,06,1,01,18,QUÉNTAR,01,001 ,U,0000893,0000893,0000000,0000000,0000277,0000507,0000009,0000012,0000680,0000000,0000000,N
07,1999,06,1,01,18,SALAR,01,002 ,B,0000974,0000974,0000000,0000000,0000489,0000678,0000006,0000005,0000821,0000000,0000000,N
07,1999,06,1,01,18,SANTA FE,01,001 ,A,0000743,0000743,0000000,0000000,0000230,0000395,0000003,0000002,0000494,0000000,0000000,N
07,1999,06,1,01,18,SANTA FE,02,001 ,A,0000645,0000645,0000000,0000000,0000230,0000338,0000006,0000003,0000447,0000000,0000000,N
07,1999,06,1,01,18,HUÉNEJA,01,001 ,B,0000233,0000233,0000000,0000000,0000046,0000147,0000001,0000000,0000184,0000000,0000000,N
07,1999,06,1,01,18,HUÉSCAR,01,005 ,B,0000671,0000671,0000000,0000000,0000212,0000311,0000006,0000002,0000389,0000000,0000000,N
07,1999,06,1,01,18,HUÉTOR VEGA,01,003 ,A,0000675,0000676,0000000,0000000,0000259,0000341,0000002,0000001,0000454,0000000,0000000,N
07,1999,06,1,01,18,HUÉTOR VEGA,01,004 ,A,0000660,0000660,0000000,0000000,0000236,0000308,0000007,0000000,0000408,0000000,0000000,N
07,1999,06,1,01,18,ILLORA,01,003 ,A,0000623,0000624,0000000,0000000,0000282,0000365,0000010,0000006,0000450,0000000,0000000,N
07,1999,06,1,01,18,IZNALLOZ,01,001 ,A,0000560,0000560,0000000,0000000,0000220,0000262,0000014,0000010,0000324,0000000,0000000,N
07,1999,06,1,01,18,LOJA,05,001 ,A,0000386,0000386,0000000,0000000,0000101,0000158,0000005,0000004,0000235,0000000,0000000,N
07,1999,06,1,01,18,LÚJAR,01,001 ,U,0000426,0000426,0000000,0000000,0000198,0000287,0000001,0000000,0000327,0000000,0000000,N
07,1999,06,1,01,18,MOLVÍZAR,01,001 ,A,0000536,0000536,0000000,0000000,0000221,0000394,0000003,0000003,0000470,0000000,0000000,N
07,1999,06,1,01,18,MONACHIL,01,001 ,B,0000742,0000743,0000000,0000000,0000203,0000328,0000006,0000002,0000455,0000000,0000000,N
07,1999,06,1,01,18,MOTRIL,01,001 ,B,0000739,0000742,0000000,0000000,0000309,0000389,0000007,0000004,0000484,0000000,0000000,N
07,1999,06,1,01,18,MOTRIL,01,003 ,B,0000589,0000589,0000000,0000000,0000188,0000278,0000003,0000006,0000354,0000000,0000000,N
07,1999,06,1,01,18,MOTRIL,02,005 ,B,0000552,0000552,0000000,0000000,0000130,0000194,0000007,0000003,0000244,0000000,0000000,N
07,1999,06,1,01,18,MOTRIL,03,003 ,B,0000888,0000888,0000000,0000000,0000253,0000373,0000001,0000002,0000498,0000000,0000000,N
07,1999,06,1,01,18,MOTRIL,04,008 ,C,0000463,0000464,0000000,0000000,0000128,0000186,0000002,0000001,0000228,0000000,0000000,N
07,1999,06,1,01,18,MOTRIL,05,003 ,A,0000591,0000591,0000000,0000000,0000181,0000286,0000001,0000002,0000339,0000000,0000000,N
07,1999,06,1,01,18,ÓRGIVA,01,001 ,A,0000602,0000602,0000000,0000000,0000208,0000315,0000004,0000000,0000388,0000000,0000000,N
07,1999,06,1,01,18,PINOS PUENTE,01,001 ,B,0000531,0000531,0000000,0000000,0000206,0000315,0000007,0000004,0000381,0000000,0000000,N
07,1999,06,1,01,18,PINOS PUENTE,02,002 ,A,0000730,0000730,0000000,0000000,0000204,0000294,0000010,0000007,0000334,0000000,0000000,N
07,1999,06,1,01,18,LOJA,01,002 ,A,0000696,0000696,0000000,0000000,0000281,0000361,0000010,0000003,0000449,0000000,0000000,N
07,1999,06,1,01,18,LOJA,03,001 ,U,0001000,0001000,0000000,0000000,0000365,0000487,0000007,0000009,0000663,0000000,0000000,N
07,1999,06,1,01,18,MARACENA,01,002 ,B,0000649,0000650,0000000,0000000,0000245,0000334,0000002,0000009,0000397,0000000,0000000,N
07,1999,06,1,01,18,MARACENA,01,004 ,A,0000701,0000701,0000000,0000000,0000295,0000386,0000005,0000020,0000436,0000000,0000000,N
07,1999,06,1,01,18,MARACENA,01,005 ,A,0000528,0000528,0000000,0000000,0000178,0000255,0000015,0000003,0000320,0000000,0000000,N
07,1999,06,1,01,18,MARACENA,02,001 ,A,0000478,0000478,0000000,0000000,0000202,0000256,0000001,0000003,0000293,0000000,0000000,N
07,1999,06,1,01,18,MARACENA,02,001 ,B,0000536,0000536,0000000,0000000,0000242,0000294,0000002,0000004,0000358,0000000,0000000,N
07,1999,06,1,01,18,MOTRIL,02,001 ,A,0000869,0000869,0000000,0000000,0000281,0000396,0000004,0000001,0000508,0000000,0000000,N
07,1999,06,1,01,18,MOTRIL,03,003 ,A,0000694,0000694,0000000,0000000,0000027,0000321,0000006,0000002,0000394,0000000,0000000,N
07,1999,06,1,01,18,MOTRIL,04,001 ,A,0000645,0000645,0000000,0000000,0000191,0000268,0000005,0000005,0000362,0000000,0000000,N
07,1999,06,1,01,18,MOTRIL,04,012 ,B,0000797,0000798,0000000,0000000,0000270,0000366,0000003,0000002,0000469,0000000,0000000,N
07,1999,06,1,01,18,PADUL,01,001 ,B,0000742,0000742,0000000,0000000,0000324,0000460,0000010,0000004,0000528,0000000,0000000,N
07,1999,06,1,01,18,PELIGROS,01,002 ,B,0000691,0000691,0000000,0000000,0000253,0000334,0000011,0000000,0000447,0000000,0000000,N
07,1999,06,1,01,18,PELIGROS,01,005 ,U,0000806,0000806,0000000,0000000,0000806,0000354,0000014,0000000,0000469,0000000,0000000,N
07,1999,06,1,01,18,POLOPOS,01,001 ,B,0000520,0000520,0000000,0000000,0000208,0000316,0000001,0000001,0000435,0000000,0000000,N
07,1999,06,1,01,18,PULIANAS,01,002 ,A,0000596,0000596,0000000,0000000,0000214,0000294,0000006,0000004,0000370,0000000,0000000,N
07,1999,06,1,01,18,PURULLENA,01,001 ,C,0000898,0000898,0000000,0000000,0000430,0000516,0000005,0000003,0000684,0000000,0000000,N
07,1999,06,1,01,18,SANTA FE,01,002 ,U,0000971,0000971,0000000,0000000,0000380,0000605,0000009,0000014,0000661,0000000,0000000,N
07,1999,06,1,01,18,UGÍJAR,01,001 ,B,0000240,0000240,0000000,0000000,0000093,0000136,0000002,0000002,0000164,0000000,0000000,N
07,1999,06,1,01,18,MONTEJÍCAR,01,002 ,U,0000650,0000650,0000000,0000000,0000241,0000372,0000002,0000001,0000483,0000000,0000000,N
07,1999,06,1,01,18,MOTRIL,04,006 ,A,0000538,0000538,0000000,0000000,0000155,0000215,0000000,0000002,0000275,0000000,0000000,N
07,1999,06,1,01,18,MOTRIL,05,002 ,A,0000711,0000711,0000000,0000000,0000237,0000385,0000004,0000007,0000474,0000000,0000000,N
07,1999,06,1,01,18,ORCE,01,001 ,B,0000702,0000702,0000000,0000000,0000319,0000441,0000003,0000006,0000521,0000000,0000000,N
07,1999,06,1,01,18,ÓRGIVA,02,001 ,A,0000799,0000799,0000000,0000000,0000286,0000408,0000001,0000005,0000506,0000000,0000000,N
07,1999,06,1,01,18,VILLA DE OTURA,01,002 ,B,0000566,0000566,0000000,0000000,0000227,0000292,0000002,0000003,0000401,0000000,0000000,N
07,1999,06,1,01,18,VILLA DE OTURA,01,002 ,C,0000783,0000784,0000000,0000000,0000297,0000411,0000004,0000003,0000512,0000000,0000000,N
07,1999,06,1,01,18,PAMPANEIRA,01,001 ,U,0000286,0000289,0000000,0000000,0000142,0000201,0000001,0000000,0000212,0000000,0000000,N
07,1999,06,1,01,18,PUEBLA DE DON FADRIQUE,01,001 ,A,0000485,0000485,0000000,0000000,0000160,0000278,0000002,0000000,0000399,0000000,0000000,N
07,1999,06,1,01,18,PULIANAS,01,002 ,B,0000649,0000649,0000000,0000000,0000238,0000311,0000001,0000007,0000386,0000000,0000000,N
07,1999,06,1,01,18,ZAFARRAYA,01,001 ,A,0000844,0000844,0000000,0000000,0000299,0000541,0000006,0000006,0000648,0000000,0000000,N
07,1999,06,1,01,18,VALLE DEL ZALABÍ,01,001 ,B,0000591,0000591,0000000,0000000,0000274,0000440,0000000,0000003,0000518,0000000,0000000,N
07,1999,06,1,01,18,VALLE DEL ZALABÍ,01,002 ,B,0000381,0000381,0000000,0000000,0000086,0000216,0000001,0000001,0000297,0000000,0000000,N
07,1999,06,1,01,18,VEGAS DEL GENIL,01,001 ,B,0000578,0000578,0000000,0000000,0000249,0000341,0000007,0000006,0000416,0000000,0000000,N
07,1999,06,1,01,18,CUEVAS DEL CAMPO,01,001 ,B,0000633,0000633,0000000,0000000,0000216,0000340,0000004,0000005,0000416,0000000,0000000,N
07,1999,06,1,01,18,MOTRIL,03,001 ,A,0000852,0000852,0000000,0000000,0000328,0000433,0000011,0000001,0000525,0000000,0000000,N
07,1999,06,1,01,18,MOTRIL,03,001 ,B,0000685,0000685,0000000,0000000,0000297,0000377,0000002,0000002,0000456,0000000,0000000,N
07,1999,06,1,01,18,MOTRIL,03,001 ,C,0000453,0000453,0000000,0000000,0000189,0000257,0000002,0000001,0000312,0000000,0000000,N
07,1999,06,1,01,18,MOTRIL,04,003 ,B,0000891,0000891,0000000,0000000,0000286,0000385,0000005,0000012,0000449,0000000,0000000,N
07,1999,06,1,01,18,MOTRIL,04,004 ,C,0000451,0000451,0000000,0000000,0000145,0000196,0000007,0000001,0000251,0000000,0000000,N
07,1999,06,1,01,18,MOTRIL,04,012 ,A,0000705,0000705,0000000,0000000,0000228,0000345,0000001,0000000,0000416,0000000,0000000,N
07,1999,06,1,01,18,NÍVAR,01,001 ,U,0000564,0000564,0000000,0000000,0000270,0000392,0000006,0000000,0000462,0000000,0000000,N
07,1999,06,1,01,18,OTÍVAR,01,001 ,U,0000893,0000893,0000000,0000000,0000436,0000566,0000005,0000000,0000731,0000000,0000000,N
07,1999,06,1,01,18,PADUL,02,001 ,B,0000946,0000946,0000000,0000000,0000394,0000584,0000007,0000008,0000707,0000000,0000000,N
07,1999,06,1,01,18,PINOS PUENTE,01,001 ,A,0000634,0000634,0000000,0000000,0000229,0000348,0000008,0000004,0000425,0000000,0000000,N
07,1999,06,1,01,18,PUEBLA DE DON FADRIQUE,01,001 ,B,0000712,0000712,0000000,0000000,0000207,0000403,0000004,0000006,0000537,0000000,0000000,N
07,1999,06,1,01,18,SANTA FE,01,005 ,A,0000712,0000712,0000000,0000000,0000293,0000407,0000005,0000007,0000476,0000000,0000000,N
07,1999,06,1,01,18,SANTA FE,01,006 ,A,0000578,0000578,0000000,0000000,0000225,0000335,0000010,0000003,0000397,0000000,0000000,N
07,1999,06,1,01,18,TURÓN,01,001 ,U,0000316,0000322,0000000,0000000,0000152,0000204,0000000,0000001,0000244,0000000,0000000,N
07,1999,06,1,01,18,VÉLEZ DE BENAUDALLA,01,002 ,U,0001082,0001082,0000000,0000000,0000400,0000640,0000004,0000004,0000794,0000000,0000000,N
07,1999,06,1,01,18,ZÚJAR,01,001 ,A,0000648,0000660,0000000,0000000,0000284,0000361,0000001,0000004,0000456,0000000,0000000,N
07,1999,06,1,01,18,NEVADA,01,001 ,B,0000276,0000276,0000000,0000000,0000067,0000147,0000000,0000003,0000165,0000000,0000000,N
07,1999,06,1,01,18,GABIAS (LAS),01,001 ,B,0000655,0000655,0000000,0000000,0000033,0000411,0000000,0000004,0000493,0000000,0000000,N
07,1999,06,1,01,18,GABIAS (LAS),01,002 ,C,0000484,0000484,0000000,0000000,0000222,0000301,0000001,0000001,0000365,0000000,0000000,N
07,1999,06,1,01,18,GRANADA,06,009 ,B,0000598,0000599,0000000,0000000,0000238,0000294,0000005,0000000,0000374,0000000,0000000,N
07,1999,06,1,01,18,GRANADA,06,012 ,B,0000825,0000825,0000000,0000000,0000304,0000388,0000012,0000000,0000474,0000000,0000000,N
07,1999,06,1,01,18,GRANADA,06,020 ,A,0000705,0000705,0000000,0000000,0000241,0000349,0000008,0000000,0000429,0000000,0000000,N
07,1999,06,1,01,18,GRANADA,07,009 ,B,0000740,0000740,0000000,0000000,0000295,0000377,0000013,0000003,0000492,0000000,0000000,N
07,1999,06,1,01,18,GRANADA,07,024 ,A,0000501,0000503,0000000,0000000,0000193,0000255,0000002,0000000,0000313,0000000,0000000,N
07,1999,06,1,01,18,GRANADA,08,001 ,U,0000708,0000708,0000000,0000000,0000224,0000308,0000007,0000005,0000344,0000000,0000000,N
07,1999,06,1,01,18,GRANADA,08,006 ,B,0000718,0000718,0000000,0000000,0000253,0000347,0000008,0000001,0000432,0000000,0000000,N
07,1999,06,1,01,18,GRANADA,09,004 ,B,0001011,0001011,0000000,0000000,0000318,0000450,0000012,0000006,0000585,0000000,0000000,N
07,1999,06,1,01,18,GUADAHORTUNA,01,001 ,U,0001054,0001054,0000000,0000000,0000369,0000641,0000003,0000006,0000863,0000000,0000000,N
07,1999,06,1,01,18,GUADIX,01,007 ,A,0000731,0000731,0000000,0000000,0000273,0000363,0000003,0000004,0000458,0000000,0000000,N
07,1999,06,1,01,18,GUADIX,02,001 ,A,0000705,0000705,0000000,0000000,0000226,0000338,0000001,0000005,0000407,0000000,0000000,N
07,1999,06,1,01,18,GUALCHOS,01,001 ,B,0000715,0000715,0000000,0000000,0000312,0000461,0000005,0000013,0000502,0000000,0000000,N
07,1999,06,1,01,18,GUALCHOS,01,002 ,A,0000642,0000642,0000000,0000000,0000249,0000359,0000003,0000001,0000451,0000000,0000000,N
07,1999,06,1,01,18,GÜEVÉJAR,01,001 ,U,0001190,0001190,0000000,0000000,0000454,0000736,0000006,0000006,0000966,0000000,0000000,N
07,1999,06,1,01,18,HUÉTOR TÁJAR,01,001 ,B,0000592,0000592,0000000,0000000,0000281,0000369,0000001,0000005,0000433,0000000,0000000,N
07,1999,06,1,01,18,LOBRAS,01,001 ,U,0000179,0000179,0000000,0000000,0000094,0000104,0000001,0000002,0000139,0000000,0000000,N
07,1999,06,1,01,18,LOJA,03,004 ,B,0000746,0000746,0000000,0000000,0000250,0000325,0000000,0000005,0000458,0000000,0000000,N
07,1999,06,1,01,18,LOJA,04,001 ,B,0000376,0000376,0000000,0000000,0000093,0000143,0000001,0000004,0000208,0000000,0000000,N
07,1999,06,1,01,18,MALAHÁ (LA),01,001 ,A,0000844,0000844,0000000,0000000,0000440,0000595,0000003,0000005,0000694,0000000,0000000,N
07,1999,06,1,01,18,MARCHAL,01,001 ,U,0000366,0000366,0000000,0000000,0000130,0000226,0000001,0000002,0000291,0000000,0000000,N
07,1999,06,1,01,18,MOLVÍZAR,01,001 ,B,0000703,0000703,0000000,0000000,0000308,0000511,0000002,0000000,0000628,0000000,0000000,N
07,1999,06,1,01,18,MORALEDA DE ZAFAYONA,01,001 ,A,0000672,0000672,0000000,0000000,0000265,0000363,0000007,0000000,0000465,0000000,0000000,N
07,1999,06,1,01,18,MOTRIL,02,003 ,B,0000601,0000601,0000000,0000000,0000170,0000244,0000005,0000001,0000294,0000000,0000000,N
07,1999,06,1,01,18,MOTRIL,02,004 ,U,0001032,0001032,0000000,0000000,0000275,0000415,0000006,0000004,0000549,0000000,0000000,N
07,1999,06,1,01,18,MOTRIL,04,011 ,B,0000722,0000724,0000000,0000000,0000251,0000346,0000004,0000003,0000418,0000000,0000000,N
07,1999,06,1,01,18,MOTRIL,05,004 ,U,0000759,0000760,0000000,0000000,0000217,0000298,0000007,0000002,0000392,0000000,0000000,N
07,1999,06,1,01,18,ÓRGIVA,01,001 ,B,0000915,0000915,0000000,0000000,0000321,0000467,0000008,0000008,0000575,0000000,0000000,N
07,1999,06,1,01,18,PADUL,01,002 ,A,0000573,0000573,0000000,0000000,0000265,0000329,0000002,0000001,0000394,0000000,0000000,N
07,1999,06,1,01,18,PINOS PUENTE,01,003 ,A,0000742,0000742,0000000,0000000,0000218,0000342,0000007,0000008,0000417,0000000,0000000,N
07,1999,06,1,01,18,SALOBREÑA,01,001 ,B,0000657,0000658,0000000,0000000,0000306,0000423,0000006,0000003,0000498,0000000,0000000,N
07,1999,06,1,01,18,SALOBREÑA,01,003 ,A,0000567,0000567,0000000,0000000,0000210,0000335,0000000,0000009,0000403,0000000,0000000,N
07,1999,06,1,01,18,SALOBREÑA,01,003 ,B,0000475,0000475,0000000,0000000,0000186,0000268,0000000,0000004,0000337,0000000,0000000,N
07,1999,06,1,01,18,ZUBIA (LA),01,003 ,A,0000660,0000660,0000000,0000000,0000243,0000327,0000003,0000004,0000413,0000000,0000000,N
07,1999,06,1,01,18,ZUBIA (LA),01,004 ,B,0000485,0000485,0000000,0000000,0000178,0000259,0000005,0000002,0000307,0000000,0000000,N
07,1999,06,1,01,18,ZÚJAR,01,001 ,C,0000599,0000599,0000000,0000000,0000258,0000338,0000001,0000008,0000429,0000000,0000000,N
07,1999,06,1,01,18,CUEVAS DEL CAMPO,01,002 ,U,0000787,0000787,0000000,0000000,0000312,0000451,0000010,0000005,0000573,0000000,0000000,N
07,1999,06,1,01,18,ZAGRA,01,001 ,B,0000509,0000509,0000000,0000000,0000314,0000345,0000008,0000001,0000391,0000000,0000000,N
07,1999,06,1,01,18,GUADIX,01,009 ,U,0001129,0001129,0000000,0000000,0000484,0000645,0000004,0000005,0000766,0000000,0000000,N
07,1999,06,1,01,18,HUÉSCAR,01,001 ,C,0000580,0000580,0000000,0000000,0000206,0000297,0000003,0000002,0000379,0000000,0000000,N
07,1999,06,1,01,18,HUÉSCAR,01,006 ,A,0000750,0000750,0000000,0000000,0000231,0000308,0000003,0000003,0000386,0000000,0000000,N
07,1999,06,1,01,18,HUÉSCAR,01,006 ,C,0000542,0000542,0000000,0000000,0000188,0000246,0000003,0000004,0000304,0000000,0000000,N
07,1999,06,1,01,18,HUÉTOR VEGA,01,001 ,A,0000684,0000684,0000000,0000000,0000273,0000357,0000005,0000004,0000467,0000000,0000000,N
07,1999,06,1,01,18,JUN,01,001 ,B,0000643,0000643,0000000,0000000,0000217,0000363,0000004,0000004,0000467,0000000,0000000,N
07,1999,06,1,01,18,LECRÍN,01,002 ,A,0000651,0000651,0000000,0000000,0000296,0000423,0000005,0000007,0000498,0000000,0000000,N
07,1999,06,1,01,18,LOJA,04,003 ,A,0000289,0000289,0000000,0000000,0000079,0000153,0000000,0000014,0000185,0000000,0000000,N
07,1999,06,1,01,18,LOJA,05,002 ,A,0000381,0000383,0000000,0000000,0000124,0000170,0000000,0000000,0000226,0000000,0000000,N
07,1999,06,1,01,18,MARACENA,02,002 ,A,0000594,0000594,0000000,0000000,0000237,0000309,0000006,0000006,0000398,0000000,0000000,N
07,1999,06,1,01,18,MARACENA,02,003 ,A,0000447,0000447,0000000,0000000,0000168,0000233,0000004,0000002,0000274,0000000,0000000,N
07,1999,06,1,01,18,MONACHIL,01,001 ,A,0000436,0000436,0000000,0000000,0000113,0000189,0000004,0000005,0000224,0000000,0000000,N
07,1999,06,1,01,18,MONACHIL,02,002 ,C,0000599,0000599,0000000,0000000,0000189,0000251,0000006,0000001,0000331,0000000,0000000,N
07,1999,06,1,01,18,MONTEFRÍO,03,001 ,B,0000373,0000373,0000000,0000000,0000112,0000156,0000000,0000002,0000210,0000000,0000000,N
07,1999,06,1,01,18,MONTEJÍCAR,01,001 ,A,0000744,0000744,0000000,0000000,0000260,0000417,0000002,0000002,0000556,0000000,0000000,N
07,1999,06,1,01,18,MOTRIL,04,005 ,A,0000671,0000671,0000000,0000000,0000255,0000339,0000003,0000004,0000406,0000000,0000000,N
07,1999,06,1,01,18,PADUL,01,002 ,B,0000660,0000660,0000000,0000000,0000272,0000379,0000001,0000003,0000452,0000000,0000000,N
07,1999,06,1,01,18,PELIGROS,01,002 ,A,0000552,0000552,0000000,0000000,0000216,0000290,0000006,0000002,0000367,0000000,0000000,N
07,1999,06,1,01,18,PEZA (LA),01,001 ,A,0000598,0000598,0000000,0000000,0000320,0000420,0000000,0000002,0000478,0000000,0000000,N
07,1999,06,1,01,18,SALOBREÑA,01,003 ,C,0000549,0000549,0000000,0000000,0000218,0000338,0000003,0000001,0000390,0000000,0000000,N
07,1999,06,1,01,18,SANTA FE,01,007 ,U,0000673,0000673,0000000,0000000,0000333,0000414,0000005,0000000,0000490,0000000,0000000,N
07,1999,06,1,01,18,SOPORTÚJAR,01,001 ,U,0000246,0000246,0000000,0000000,0000084,0000133,0000000,0000000,0000188,0000000,0000000,N
07,1999,06,1,01,18,SORVILÁN,01,001 ,B,0000195,0000195,0000000,0000000,0000073,0000096,0000001,0000001,0000138,0000000,0000000,N
07,1999,06,1,01,18,TAHA (LA),01,001 ,U,0000706,0000706,0000000,0000000,0000275,0000402,0000004,0000006,0000487,0000000,0000000,N
07,1999,06,1,01,18,ZUBIA (LA),01,004 ,C,0000690,0000690,0000000,0000000,0000241,0000366,0000005,0000007,0000450,0000000,0000000,N
07,1999,06,1,01,18,NEVADA,01,001 ,A,0000562,0000562,0000000,0000000,0000257,0000386,0000003,0000005,0000446,0000000,0000000,N
07,1999,06,1,01,18,PINAR (EL),01,001 ,A,0000702,0000702,0000000,0000000,0000282,0000422,0000005,0000007,0000495,0000000,0000000,N
07,1999,06,1,01,18,VÍZNAR,01,001 ,U,0000618,0000618,0000000,0000000,0000316,0000433,0000007,0000003,0000500,0000000,0000000,N
07,1999,06,1,01,18,ZUBIA (LA),01,001 ,B,0000541,0000541,0000000,0000000,0000197,0000263,0000005,0000001,0000320,0000000,0000000,N
07,1999,06,1,01,18,PINAR (EL),01,001 ,B,0000260,0000262,0000000,0000000,0000060,0000117,0000001,0000001,0000189,0000000,0000000,N
07,1999,06,1,01,18,VEGAS DEL GENIL,01,001 ,A,0000794,0000794,0000000,0000000,0000324,0000459,0000005,0000011,0000561,0000000,0000000,N
07,1999,06,1,01,18,UGÍJAR,01,002 ,A,0000517,0000517,0000000,0000000,0000184,0000310,0000002,0000000,0000369,0000000,0000000,N
07,1999,06,1,01,18,VILLANUEVA MESÍA,01,002 ,U,0000639,0000639,0000000,0000000,0000277,0000392,0000009,0000008,0000474,0000000,0000000,N
07,1999,06,1,01,18,ZUBIA (LA),01,006 ,A,0000502,0000502,0000000,0000000,0000146,0000228,0000001,0000003,0000284,0000000,0000000,N
07,1999,06,1,01,18,ZUBIA (LA),01,006 ,B,0000680,0000680,0000000,0000000,0000218,0000315,0000009,0000007,0000396,0000000,0000000,N
07,1999,06,1,01,18,ZUBIA (LA),01,007 ,U,0000853,0000853,0000000,0000000,0000320,0000434,0000007,0000003,0000554,0000000,0000000,N
07,1999,06,1,01,18,GABIAS (LAS),01,001 ,A,0000710,0000710,0000000,0000000,0000357,0000454,0000002,0000001,0000534,0000000,0000000,N
07,1999,06,1,01,18,GABIAS (LAS),01,005 ,A,0000609,0000609,0000000,0000000,0000191,0000275,0000005,0000007,0000366,0000000,0000000,N
07,1999,06,1,01,18,GUAJARES (LOS),01,001 ,B,0000329,0000329,0000000,0000000,0000137,0000200,0000005,0000001,0000248,0000000,0000000,N
07,1999,06,1,01,18,VENTAS DE HUELMA,01,001 ,U,0000589,0000589,0000000,0000000,0000286,0000400,0000007,0000001,0000484,0000000,0000000,N
07,1999,06,1,01,18,ALPUJARRA DE LA SIERRA,01,001 ,A,0000623,0000623,0000000,0000000,0000274,0000373,0000004,0000000,0000479,0000000,0000000,N
07,1999,06,1,01,18,GABIAS (LAS),01,005 ,B,0000565,0000565,0000000,0000000,0000191,0000264,0000005,0000001,0000342,0000000,0000000,N
07,1999,06,1,01,18,GUAJARES (LOS),01,001 ,A,0000599,0000599,0000000,0000000,0000251,0000397,0000003,0000005,0000475,0000000,0000000,N
07,1999,06,1,01,18,CUEVAS DEL CAMPO,01,001 ,A,0000416,0000416,0000000,0000000,0000156,0000214,0000002,0000007,0000270,0000000,0000000,N
07,1999,06,1,01,18,MOCLÍN,01,001 ,B,0000998,0000998,0000000,0000000,0000258,0000485,0000009,0000004,0000658,0000000,0000000,N
07,1999,06,1,01,18,MOCLÍN,03,001 ,A,0000391,0000391,0000000,0000000,0000142,0000225,0000000,0000000,0000298,0000000,0000000,N
07,1999,06,1,01,18,MOCLÍN,03,001 ,B,0000268,0000268,0000000,0000000,0000104,0000141,0000000,0000000,0000177,0000000,0000000,N
07,1999,06,1,01,18,MONTEFRÍO,01,002 ,A,0000567,0000567,0000000,0000000,0000204,0000322,0000002,0000004,0000375,0000000,0000000,N
07,1999,06,1,01,18,MONTEFRÍO,01,003 ,B,0000846,0000846,0000000,0000000,0000328,0000523,0000000,0000008,0000627,0000000,0000000,N
07,1999,06,1,01,18,MOTRIL,04,007 ,B,0000904,0000904,0000000,0000000,0000240,0000369,0000004,0000006,0000484,0000000,0000000,N
07,1999,06,1,01,18,MOTRIL,04,010 ,B,0000768,0000768,0000000,0000000,0000027,0000311,0000002,0000006,0000396,0000000,0000000,N
07,1999,06,1,01,18,VILLA DE OTURA,01,002 ,A,0000745,0000745,0000000,0000000,0000283,0000385,0000003,0000004,0000496,0000000,0000000,N
07,1999,06,1,01,18,PELIGROS,01,004 ,B,0000643,0000643,0000000,0000000,0000239,0000327,0000001,0000001,0000418,0000000,0000000,N
07,1999,06,1,01,18,PINOS GENIL,01,001 ,U,0000954,0000954,0000000,0000000,0000456,0000657,0000010,0000015,0000756,0000000,0000000,N
07,1999,06,1,01,18,PINOS PUENTE,03,001 ,A,0000536,0000536,0000000,0000000,0000217,0000287,0000004,0000002,0000372,0000000,0000000,N
07,1999,06,1,01,18,SALOBREÑA,01,002 ,A,0000618,0000618,0000000,0000000,0000252,0000360,0000002,0000002,0000432,0000000,0000000,N
